[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./config/application-dev.properties' (file:./config/application-dev.properties) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./config/application.properties' (file:./config/application.properties) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./config/application-dev.xml' (file:./config/application-dev.xml) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./config/application-dev.xml' (file:./config/application-dev.xml) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./config/application.xml' (file:./config/application.xml) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./config/application-dev.yml' (file:./config/application-dev.yml) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./config/application-dev.yml' (file:./config/application-dev.yml) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./config/application.yml' (file:./config/application.yml) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./config/application-dev.yaml' (file:./config/application-dev.yaml) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./config/application-dev.yaml' (file:./config/application-dev.yaml) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./config/application.yaml' (file:./config/application.yaml) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./application-dev.properties' (file:./application-dev.properties) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./application-dev.properties' (file:./application-dev.properties) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./application.properties' (file:./application.properties) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./application-dev.xml' (file:./application-dev.xml) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./application-dev.xml' (file:./application-dev.xml) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./application.xml' (file:./application.xml) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./application-dev.yml' (file:./application-dev.yml) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./application-dev.yml' (file:./application-dev.yml) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./application.yml' (file:./application.yml) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./application-dev.yaml' (file:./application-dev.yaml) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./application-dev.yaml' (file:./application-dev.yaml) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./application.yaml' (file:./application.yaml) for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/config/application-dev.properties' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/config/application-dev.properties' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/config/application.properties' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/config/application-dev.xml' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/config/application-dev.xml' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/config/application.xml' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/config/application-dev.yml' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/config/application-dev.yml' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/config/application.yml' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/config/application-dev.yaml' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/config/application-dev.yaml' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/config/application.yaml' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/application-dev.xml' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/application-dev.xml' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/application.xml' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/application-dev.yml' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/application-dev.yml' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/application.yml' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/application-dev.yaml' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/application-dev.yaml' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/application.yaml' for profile dev
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./config/application.properties' (file:./config/application.properties)
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./config/application.xml' (file:./config/application.xml)
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./config/application.yml' (file:./config/application.yml)
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./config/application.yaml' (file:./config/application.yaml)
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./application.properties' (file:./application.properties)
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./application.xml' (file:./application.xml)
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./application.yml' (file:./application.yml)
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'file:./application.yaml' (file:./application.yaml)
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/config/application.properties'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/config/application.xml'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/config/application.yml'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/config/application.yaml'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/application.xml'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/application.yml'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.logging.DeferredLog$Line.replayTo] | click goto-> (DeferredLog.java:169) - Skipped missing config 'classpath:/application.yaml'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.amqp.RabbitAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'org.springframework.amqp.rabbit.core.RabbitTemplate', 'com.rabbitmq.client.Channel'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.batch.BatchAutoConfiguration did not match due to @ConditionalOnClass did not find required class 'org.springframework.batch.core.launch.JobLauncher'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.cassandra.CassandraAutoConfiguration did not match due to @ConditionalOnClass did not find required class 'com.datastax.driver.core.Cluster'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.cloud.CloudAutoConfiguration did not match due to @ConditionalOnClass did not find required class 'org.springframework.cloud.config.java.CloudScanConfiguration'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.couchbase.CouchbaseAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'com.couchbase.client.java.CouchbaseBucket', 'com.couchbase.client.java.Cluster'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.cassandra.CassandraDataAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'com.datastax.driver.core.Cluster', 'org.springframework.data.cassandra.core.CassandraAdminOperations'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.cassandra.CassandraReactiveDataAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'com.datastax.driver.core.Cluster', 'org.springframework.data.cassandra.core.ReactiveCassandraTemplate', 'reactor.core.publisher.Flux'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.cassandra.CassandraReactiveRepositoriesAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'org.springframework.data.cassandra.ReactiveSession', 'org.springframework.data.cassandra.repository.ReactiveCassandraRepository'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.cassandra.CassandraRepositoriesAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'com.datastax.driver.core.Session', 'org.springframework.data.cassandra.repository.CassandraRepository'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.couchbase.CouchbaseDataAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'com.couchbase.client.java.Bucket', 'org.springframework.data.couchbase.repository.CouchbaseRepository'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.couchbase.CouchbaseReactiveDataAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'com.couchbase.client.java.Bucket', 'org.springframework.data.couchbase.repository.ReactiveCouchbaseRepository', 'reactor.core.publisher.Flux'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.couchbase.CouchbaseReactiveRepositoriesAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'com.couchbase.client.java.Bucket', 'org.springframework.data.couchbase.repository.ReactiveCouchbaseRepository', 'reactor.core.publisher.Flux'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.couchbase.CouchbaseRepositoriesAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'com.couchbase.client.java.Bucket', 'org.springframework.data.couchbase.repository.CouchbaseRepository'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.elasticsearch.ElasticsearchAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'org.elasticsearch.client.Client', 'org.springframework.data.elasticsearch.client.TransportClientFactoryBean'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.elasticsearch.ElasticsearchDataAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'org.elasticsearch.client.Client', 'org.springframework.data.elasticsearch.core.ElasticsearchTemplate'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.elasticsearch.ElasticsearchRepositoriesAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'org.elasticsearch.client.Client', 'org.springframework.data.elasticsearch.repository.ElasticsearchRepository'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.jpa.JpaRepositoriesAutoConfiguration did not match due to @ConditionalOnClass did not find required class 'org.springframework.data.jpa.repository.JpaRepository'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.ldap.LdapDataAutoConfiguration did not match due to @ConditionalOnClass did not find required class 'org.springframework.data.ldap.repository.LdapRepository'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.ldap.LdapRepositoriesAutoConfiguration did not match due to @ConditionalOnClass did not find required class 'org.springframework.data.ldap.repository.LdapRepository'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.mongo.MongoDataAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'com.mongodb.MongoClient', 'org.springframework.data.mongodb.core.MongoTemplate'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.mongo.MongoReactiveDataAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'com.mongodb.reactivestreams.client.MongoClient', 'org.springframework.data.mongodb.core.ReactiveMongoTemplate'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.mongo.MongoReactiveRepositoriesAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'com.mongodb.reactivestreams.client.MongoClient', 'org.springframework.data.mongodb.repository.ReactiveMongoRepository'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.mongo.MongoRepositoriesAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'com.mongodb.MongoClient', 'org.springframework.data.mongodb.repository.MongoRepository'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.neo4j.Neo4jDataAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'org.neo4j.ogm.session.SessionFactory', 'org.springframework.data.neo4j.transaction.Neo4jTransactionManager'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.neo4j.Neo4jRepositoriesAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'org.neo4j.ogm.session.Neo4jSession', 'org.springframework.data.neo4j.repository.Neo4jRepository'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.solr.SolrRepositoriesAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'org.apache.solr.client.solrj.SolrClient', 'org.springframework.data.solr.repository.SolrRepository'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.redis.RedisAutoConfiguration did not match due to @ConditionalOnClass did not find required class 'org.springframework.data.redis.core.RedisOperations'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.redis.RedisReactiveAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'org.springframework.data.redis.connection.ReactiveRedisConnectionFactory', 'org.springframework.data.redis.core.ReactiveRedisTemplate', 'reactor.core.publisher.Flux'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.redis.RedisRepositoriesAutoConfiguration did not match due to @ConditionalOnClass did not find required class 'org.springframework.data.redis.repository.configuration.EnableRedisRepositories'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.rest.RepositoryRestMvcAutoConfiguration did not match due to @ConditionalOnClass did not find required class 'org.springframework.data.rest.webmvc.config.RepositoryRestMvcConfiguration'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.web.SpringDataWebAutoConfiguration did not match due to @ConditionalOnClass did not find required class 'org.springframework.data.web.PageableHandlerMethodArgumentResolver'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.elasticsearch.jest.JestAutoConfiguration did not match due to @ConditionalOnClass did not find required class 'io.searchbox.client.JestClient'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.flyway.FlywayAutoConfiguration did not match due to @ConditionalOnClass did not find required class 'org.flywaydb.core.Flyway'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.freemarker.FreeMarkerAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'freemarker.template.Configuration', 'org.springframework.ui.freemarker.FreeMarkerConfigurationFactory'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.h2.H2ConsoleAutoConfiguration did not match due to @ConditionalOnClass did not find required class 'org.h2.server.web.WebServlet'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.hateoas.HypermediaAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'org.springframework.hateoas.Resource', 'org.springframework.plugin.core.Plugin'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.hazelcast.HazelcastAutoConfiguration did not match due to @ConditionalOnClass did not find required class 'com.hazelcast.core.HazelcastInstance'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.hazelcast.HazelcastJpaDependencyAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'com.hazelcast.core.HazelcastInstance', 'org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.influx.InfluxDbAutoConfiguration did not match due to @ConditionalOnClass did not find required class 'org.influxdb.InfluxDB'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.integration.IntegrationAutoConfiguration did not match due to @ConditionalOnClass did not find required class 'org.springframework.integration.config.EnableIntegration'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.jms.JmsAutoConfiguration did not match due to @ConditionalOnClass did not find required classes 'javax.jms.Message', 'org.springframework.jms.core.JmsTemplate'
[TRACE] <2019-09-02 20:38:35,035> at [org.springframework.boot.autoconfigure.condition.SpringBootCondition.logOutcome] | click goto-> (SpringBootCondition.java:92) - Condition OnClassCondition on org.springframework.boot.autoconfigure.jms.JndiConnectionFactoryAutoConfiguration did not match due to @ConditionalOnClass did not find required class 'org.springframework.jms.core.JmsTemplate'
